recording,monkey,analysis,fold,dimension,tau_samples,n_training_trials,tau_method,robust_peaks_hz,adjustment
monkeyM_session-o080904001-7_lfp-6,M,matched_long,0,3,53,76,ami_first_local_minimum,"[8.0, 34.0]",reduced_dim_for_min_points
monkeyM_session-o080904001-7_lfp-6,M,matched_long,1,3,52,77,ami_first_local_minimum,"[8.0, 34.0]",reduced_dim_for_min_points
monkeyM_session-o080904001-7_lfp-6,M,matched_long,2,5,50,77,ami_first_local_minimum,"[8.0, 34.0]",
monkeyM_session-o080904001-7_lfp-6,M,matched_long,3,3,51,77,ami_first_local_minimum,"[8.0, 34.0]",reduced_dim_for_min_points
monkeyM_session-o080904001-7_lfp-6,M,matched_long,4,3,51,77,ami_first_local_minimum,"[8.0, 34.0, 46.0]",reduced_dim_for_min_points;reduced_dim_for_min_points
monkeyM_session-o080904008-14_lfp-5,M,short,0,5,19,72,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,short,1,5,21,72,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,short,2,5,16,72,ami_first_local_minimum,"[22.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,short,3,5,20,72,ami_first_local_minimum,"[22.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,short,4,5,19,72,ami_first_local_minimum,"[22.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_short,0,5,19,72,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_short,1,5,21,72,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_short,2,5,16,72,ami_first_local_minimum,"[22.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_short,3,5,20,72,ami_first_local_minimum,"[22.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_short,4,5,19,72,ami_first_local_minimum,"[22.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_long,0,7,19,72,ami_first_local_minimum,"[6.0, 18.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_long,1,5,19,72,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_long,2,5,20,72,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_long,3,5,16,72,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080904008-14_lfp-5,M,matched_long,4,7,18,72,ami_first_local_minimum,"[6.0, 20.0, 34.0]",
monkeyM_session-o080904008-14_lfp-6,M,short,0,3,51,72,ami_first_local_minimum,[14.0],
monkeyM_session-o080904008-14_lfp-6,M,short,1,3,56,72,ami_first_local_minimum,[10.0],
monkeyM_session-o080904008-14_lfp-6,M,short,2,3,56,72,ami_first_local_minimum,[16.0],
monkeyM_session-o080904008-14_lfp-6,M,short,3,3,50,72,ami_first_local_minimum,[10.0],
monkeyM_session-o080904008-14_lfp-6,M,short,4,3,59,72,ami_first_local_minimum,[12.0],
monkeyM_session-o080904008-14_lfp-6,M,matched_short,0,3,51,72,ami_first_local_minimum,[14.0],
monkeyM_session-o080904008-14_lfp-6,M,matched_short,1,3,56,72,ami_first_local_minimum,[10.0],
monkeyM_session-o080904008-14_lfp-6,M,matched_short,2,3,56,72,ami_first_local_minimum,[16.0],
monkeyM_session-o080904008-14_lfp-6,M,matched_short,3,3,50,72,ami_first_local_minimum,[10.0],
monkeyM_session-o080904008-14_lfp-6,M,matched_short,4,3,59,72,ami_first_local_minimum,[12.0],
monkeyM_session-o080904008-14_lfp-6,M,matched_long,0,3,57,72,ami_first_local_minimum,"[6.0, 18.0, 28.0, 42.0]",reduced_dim_for_min_points;reduced_dim_for_min_points;reduced_dim_for_min_points
monkeyM_session-o080904008-14_lfp-6,M,matched_long,1,3,52,72,ami_first_local_minimum,"[6.0, 20.0, 30.0]",reduced_dim_for_min_points;reduced_dim_for_min_points
monkeyM_session-o080904008-14_lfp-6,M,matched_long,2,3,59,72,ami_first_local_minimum,"[8.0, 20.0]",reduced_dim_for_min_points
monkeyM_session-o080904008-14_lfp-6,M,matched_long,3,3,57,72,ami_first_local_minimum,"[6.0, 20.0]",reduced_dim_for_min_points
monkeyM_session-o080904008-14_lfp-6,M,matched_long,4,3,57,72,ami_first_local_minimum,[8.0],
monkeyM_session-o080905001-6_lfp-5,M,short,0,3,21,105,ami_first_local_minimum,[20.0],
monkeyM_session-o080905001-6_lfp-5,M,short,1,3,21,105,ami_first_local_minimum,[20.0],
monkeyM_session-o080905001-6_lfp-5,M,short,2,3,21,106,ami_first_local_minimum,[28.0],
monkeyM_session-o080905001-6_lfp-5,M,short,3,3,20,106,ami_first_local_minimum,[28.0],
monkeyM_session-o080905001-6_lfp-5,M,short,4,3,21,106,ami_first_local_minimum,[20.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_short,0,3,21,105,ami_first_local_minimum,[20.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_short,1,3,21,105,ami_first_local_minimum,[20.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_short,2,3,21,106,ami_first_local_minimum,[28.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_short,3,3,20,106,ami_first_local_minimum,[28.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_short,4,3,21,106,ami_first_local_minimum,[20.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_long,0,3,17,105,ami_first_local_minimum,[30.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_long,1,3,19,105,ami_first_local_minimum,[32.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_long,2,3,18,106,ami_first_local_minimum,[30.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_long,3,3,18,106,ami_first_local_minimum,[30.0],
monkeyM_session-o080905001-6_lfp-5,M,matched_long,4,3,20,106,ami_first_local_minimum,[28.0],
monkeyM_session-o080910001-5_lfp-5,M,short,0,7,12,76,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,short,1,7,13,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,short,2,7,12,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,short,3,7,12,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,short,4,7,12,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_short,0,7,12,76,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_short,1,7,13,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_short,2,7,12,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_short,3,7,12,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_short,4,7,12,77,ami_first_local_minimum,"[6.0, 18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_long,0,7,12,76,ami_first_local_minimum,"[6.0, 20.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_long,1,5,12,77,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_long,2,5,12,77,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_long,3,5,12,77,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080910001-5_lfp-5,M,matched_long,4,5,13,77,ami_first_local_minimum,"[20.0, 36.0]",
monkeyM_session-o080910001-5_lfp-7,M,short,0,5,19,76,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910001-5_lfp-7,M,short,1,7,13,77,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,short,2,7,14,77,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,short,3,5,14,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910001-5_lfp-7,M,short,4,5,14,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_short,0,5,19,76,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_short,1,7,13,77,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_short,2,7,14,77,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_short,3,5,14,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_short,4,5,14,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_long,0,7,16,76,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_long,1,9,17,77,ami_first_local_minimum,"[6.0, 18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_long,2,9,17,77,ami_first_local_minimum,"[6.0, 18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_long,3,7,16,77,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910001-5_lfp-7,M,matched_long,4,7,16,77,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-5,M,short,0,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,short,1,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,short,2,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,short,3,5,19,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,short,4,5,18,92,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_short,0,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_short,1,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_short,2,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_short,3,5,19,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_short,4,5,18,92,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_long,0,5,18,91,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_long,1,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_long,2,5,19,91,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_long,3,5,17,91,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-5,M,matched_long,4,5,18,92,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,short,0,7,16,91,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,short,1,7,15,91,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,short,2,7,19,91,ami_first_local_minimum,"[20.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,short,3,5,16,91,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,short,4,5,16,92,ami_first_local_minimum,"[34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_short,0,7,16,91,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_short,1,7,15,91,ami_first_local_minimum,"[18.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_short,2,7,19,91,ami_first_local_minimum,"[20.0, 34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_short,3,5,16,91,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_short,4,5,16,92,ami_first_local_minimum,"[34.0, 46.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_long,0,5,18,91,ami_first_local_minimum,"[16.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_long,1,5,18,91,ami_first_local_minimum,"[16.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_long,2,5,20,91,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_long,3,5,18,91,ami_first_local_minimum,"[20.0, 34.0]",
monkeyM_session-o080910006-11_lfp-7,M,matched_long,4,7,18,92,ami_first_local_minimum,"[16.0, 34.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,short,0,7,14,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,short,1,7,16,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,short,2,7,14,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,short,3,7,15,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,short,4,7,15,92,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_short,0,7,14,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_short,1,7,16,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_short,2,7,14,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_short,3,7,15,91,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_short,4,7,15,92,ami_first_local_minimum,"[20.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_long,0,7,13,91,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_long,1,7,15,91,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_long,2,7,14,91,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_long,3,9,15,91,ami_first_local_minimum,"[6.0, 18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-5,M,matched_long,4,7,19,92,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,short,0,3,13,91,ami_first_local_minimum,[30.0],
monkeyM_session-o080911001-5_lfp-6,M,short,1,5,13,91,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,short,2,7,13,91,ami_first_local_minimum,"[20.0, 30.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,short,3,3,13,91,ami_first_local_minimum,[30.0],
monkeyM_session-o080911001-5_lfp-6,M,short,4,3,13,92,ami_first_local_minimum,[30.0],
monkeyM_session-o080911001-5_lfp-6,M,matched_short,0,3,13,91,ami_first_local_minimum,[30.0],
monkeyM_session-o080911001-5_lfp-6,M,matched_short,1,5,13,91,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,matched_short,2,7,13,91,ami_first_local_minimum,"[20.0, 30.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,matched_short,3,3,13,91,ami_first_local_minimum,[30.0],
monkeyM_session-o080911001-5_lfp-6,M,matched_short,4,3,13,92,ami_first_local_minimum,[30.0],
monkeyM_session-o080911001-5_lfp-6,M,matched_long,0,7,14,91,ami_first_local_minimum,"[18.0, 30.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,matched_long,1,7,14,91,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,matched_long,2,7,14,91,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911001-5_lfp-6,M,matched_long,3,3,15,91,ami_first_local_minimum,[32.0],
monkeyM_session-o080911001-5_lfp-6,M,matched_long,4,5,14,92,ami_first_local_minimum,"[6.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,short,0,3,13,91,ami_first_local_minimum,[32.0],
monkeyM_session-o080911006-11_lfp-5,M,short,1,5,12,91,ami_first_local_minimum,"[20.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,short,2,3,13,91,ami_first_local_minimum,[32.0],
monkeyM_session-o080911006-11_lfp-5,M,short,3,5,13,91,ami_first_local_minimum,"[20.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,short,4,5,13,92,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_short,0,3,12,76,ami_first_local_minimum,[32.0],
monkeyM_session-o080911006-11_lfp-5,M,matched_short,1,5,12,77,ami_first_local_minimum,"[20.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_short,2,5,13,77,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_short,3,3,13,77,ami_first_local_minimum,[32.0],
monkeyM_session-o080911006-11_lfp-5,M,matched_short,4,5,13,77,ami_first_local_minimum,"[20.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_long,0,5,13,76,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_long,1,5,13,77,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_long,2,5,12,77,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_long,3,5,13,77,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080911006-11_lfp-5,M,matched_long,4,7,13,77,ami_first_local_minimum,"[18.0, 32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,short,0,5,14,91,ami_first_local_minimum,"[30.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,short,1,5,14,91,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,short,2,3,14,91,ami_first_local_minimum,[30.0],
monkeyM_session-o080911006-11_lfp-6,M,short,3,5,14,91,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,short,4,5,14,92,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_short,0,3,14,76,ami_first_local_minimum,[30.0],
monkeyM_session-o080911006-11_lfp-6,M,matched_short,1,5,16,77,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_short,2,5,13,77,ami_first_local_minimum,"[30.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_short,3,5,13,77,ami_first_local_minimum,"[32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_short,4,5,13,77,ami_first_local_minimum,"[30.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_long,0,5,12,76,ami_first_local_minimum,"[16.0, 30.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_long,1,7,12,77,ami_first_local_minimum,"[16.0, 32.0, 46.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_long,2,5,13,77,ami_first_local_minimum,"[16.0, 30.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_long,3,5,13,77,ami_first_local_minimum,"[16.0, 30.0]",
monkeyM_session-o080911006-11_lfp-6,M,matched_long,4,7,13,77,ami_first_local_minimum,"[16.0, 30.0, 46.0]",
monkeyM_session-o080917001-8_lfp-5,M,short,0,5,11,76,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,short,1,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,short,2,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,short,3,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,short,4,5,12,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_short,0,5,11,76,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_short,1,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_short,2,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_short,3,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_short,4,5,12,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_long,0,5,12,76,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_long,1,5,11,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_long,2,5,12,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_long,3,5,12,77,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080917001-8_lfp-5,M,matched_long,4,5,12,77,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080917001-8_lfp-6,M,short,0,5,15,76,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080917001-8_lfp-6,M,short,1,5,15,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,short,2,5,15,77,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080917001-8_lfp-6,M,short,3,5,15,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,short,4,5,14,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_short,0,5,15,76,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_short,1,5,15,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_short,2,5,15,77,ami_first_local_minimum,"[18.0, 32.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_short,3,5,15,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_short,4,5,14,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_long,0,5,18,76,ami_first_local_minimum,"[16.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_long,1,5,17,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_long,2,5,18,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_long,3,5,18,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080917001-8_lfp-6,M,matched_long,4,5,18,77,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,short,0,5,21,96,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,short,1,5,18,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,short,2,5,18,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,short,3,5,20,96,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,short,4,5,17,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_short,0,5,21,96,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_short,1,5,18,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_short,2,5,18,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_short,3,5,20,96,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_short,4,5,17,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_long,0,5,18,96,ami_first_local_minimum,"[18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_long,1,5,21,96,ami_first_local_minimum,"[18.0, 34.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_long,2,7,18,96,ami_first_local_minimum,"[4.0, 18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_long,3,7,19,96,ami_first_local_minimum,"[4.0, 18.0, 36.0]",
monkeyM_session-o080918001-5_lfp-5,M,matched_long,4,5,18,96,ami_first_local_minimum,"[18.0, 34.0]",
