row_index,raw_trial_index,original_trial_number,direction,heldout_fold_zero_based,delay,window_index,trial_index,stage,stage_name,start_sample,end_sample_exclusive,event_sample,preprocessing_error,cloud_sha256
120,112,85,4,0,short,723,120,3,post_SC,3763,4063,3763,,c2ae09e09aa50bda50a85ac7d393d8f8b54c06979ea380e37f13956cdf71bc5b
120,112,85,4,0,short,724,120,4,pre_GO,4200,4500,4500,,fbe2683c468f3d96a88d4f87298f94f1008488b9e58ac2dc5332de59af58c227
120,112,85,4,0,short,725,120,5,post_GO,4500,4800,4500,,8b7aa78452c0767e9c561c2bdca0485701dc3c685737e32a06aae1fbd404c19a
121,132,199,4,3,short,726,121,0,pre_TC,2584,2884,2884,,b823629beff16115f682ad746faa1aeb39a56d212cab1ae99515e012e109960a
121,132,199,4,3,short,727,121,1,post_TC,2884,3184,2884,,a0e043e43ad8a6a4a12d196265baaae4e93fe7e04c97686fbbf3e798b8983699
121,132,199,4,3,short,728,121,2,pre_SC,3463,3763,3763,,9d62d365af2fc429b719a9961c42df5a7467c07d052ae5cbfe9fb30be9081d0b
121,132,199,4,3,short,729,121,3,post_SC,3763,4063,3763,,156a05fcb368002c0cf56e55a6e779a2cff93eea6bcd95050271de292b8b4dfc
121,132,199,4,3,short,730,121,4,pre_GO,4200,4500,4500,,f544d28796ec4607209c05f859528d64b026902c1113cb6e2e3a1d0d47659c19
121,132,199,4,3,short,731,121,5,post_GO,4500,4800,4500,,77637e120d2177d7777b15169841275fb49ca62a9d646a6eb4a0bda2bc02c9fa
122,107,536,4,0,short,732,122,0,pre_TC,2584,2884,2884,,30388abb864358d59ef08f1ce3488347b24d2575843cd7f8d2d5302ff00a6d0a
122,107,536,4,0,short,733,122,1,post_TC,2884,3184,2884,,c58d88f225f4d39c04bcf838314c626c995661dd38f6f5b94ca60ef16423c878
122,107,536,4,0,short,734,122,2,pre_SC,3463,3763,3763,,9aeed5ef608cf6e74673b3f4185b10d2f8919cffa5c45a297892b95f9919ee7f
122,107,536,4,0,short,735,122,3,post_SC,3763,4063,3763,,c1db69ac6d6a7ef9223131a4ef11ced8baeae30956a1c3cd1c6921f094b71dcb
122,107,536,4,0,short,736,122,4,pre_GO,4200,4500,4500,,ef56f24716bfc191bbbeab0cc14df236dcad181c7c70114b2188de062044dc2a
122,107,536,4,0,short,737,122,5,post_GO,4500,4800,4500,,6e7496f1c5f577a27852e1c956b012ab097a9a8c3e815117e5049021aac11889
123,118,339,4,1,short,738,123,0,pre_TC,2583,2883,2883,,ea55e1085fb0519df54c8781b87987aa244d9586e40c4d76278e63fdbd71c8f6
123,118,339,4,1,short,739,123,1,post_TC,2883,3183,2883,,83321fa904cff5bba409ec9950187ddf5044df39e15225e94caf2d3202790272
123,118,339,4,1,short,740,123,2,pre_SC,3462,3762,3762,,c9992f1e113387bbfe4a267a1e6a93728d3ec4181b72a2045d5443b695e35ecf
123,118,339,4,1,short,741,123,3,post_SC,3762,4062,3762,,780d970ad6a34bc286faaabddcd79dec8dcd744bfc2a4dca69ba67fee9c89de9
123,118,339,4,1,short,742,123,4,pre_GO,4200,4500,4500,,0f092108c30132f5cd4de609129defc9effc8321f7ac3c89e1e46c941cb2b1f9
123,118,339,4,1,short,743,123,5,post_GO,4500,4800,4500,,b38f64453c8e123b1bfabc55bb12a0fcc1f45f6626599aa463fd8cf2893d489d
124,104,701,4,0,short,744,124,0,pre_TC,2583,2883,2883,,ab9a432ac9c6d3e54232031298c79e5a008ee2f0576cf41d15d8f43f9a03671e
124,104,701,4,0,short,745,124,1,post_TC,2883,3183,2883,,758502d77f5d108c14841183273e22931035dcdb476ed8edb092e208086a2313
124,104,701,4,0,short,746,124,2,pre_SC,3462,3762,3762,,59734ec9a97f6667dfbbfc2abb34c16e50113a293d70a52b03898abd2db875ea
124,104,701,4,0,short,747,124,3,post_SC,3762,4062,3762,,973a66c5dbee465dab373f596c231597a656f75600463807473364dadf2ec5f1
124,104,701,4,0,short,748,124,4,pre_GO,4200,4500,4500,,0c93c33a3d16066218df1c9f33b462a1ebd265db1bc63a444345dc2faf38b4c5
124,104,701,4,0,short,749,124,5,post_GO,4500,4800,4500,,19efd5e566571cc40910dd1b904cae74fcf8194241b28dd7cf825d54863976c0
125,131,704,4,4,short,750,125,0,pre_TC,2577,2877,2877,,691d836f03a1548fd4d521052732136e5177f89e684c7f762e28a2e0c49d2256
125,131,704,4,4,short,751,125,1,post_TC,2877,3177,2877,,054a76c130a590cec5c942a5305d6c86bbc1663bd1df27cff10e146fb05ef8e8
125,131,704,4,4,short,752,125,2,pre_SC,3462,3762,3762,,66316090769b930fb075692c0a1775faa29e3bc248aa4ec7632b33ef88a95bf2
125,131,704,4,4,short,753,125,3,post_SC,3762,4062,3762,,650757500c4f85b93b1ed77c42e93ddf1fc980438184bb86dd70727cbfeddeb6
125,131,704,4,4,short,754,125,4,pre_GO,4200,4500,4500,,3191ada9311ce10bb55f4728a1b9ceb44f097da4f2293d4e13c24eb6d9f48383
125,131,704,4,4,short,755,125,5,post_GO,4500,4800,4500,,34f4834ac4f3c06b17d552d8257105c851e22585964bc8d7eaff15adea64e25e
126,108,592,4,3,short,756,126,0,pre_TC,2584,2884,2884,,865d5e58a8da8f0a02b66385ad9f3b9baa35139f906047737c858b222cb0d58c
126,108,592,4,3,short,757,126,1,post_TC,2884,3184,2884,,d9de94b23257dcf2a72c4182aae8f26561815176863a587b61b0d755b05adb75
126,108,592,4,3,short,758,126,2,pre_SC,3463,3763,3763,,9987e129726edf331bb4375b271a79de63547675038efe16b110c80934482b66
126,108,592,4,3,short,759,126,3,post_SC,3763,4063,3763,,68ed0b9d224e2156c9a653de52c3a3e621f683dbdaa518b3550153edfab19ed8
126,108,592,4,3,short,760,126,4,pre_GO,4200,4500,4500,,74eb2886638379079885e1eeb3541341d10a0ae077e2f82e165b80f299bd12ac
126,108,592,4,3,short,761,126,5,post_GO,4500,4800,4500,,1d9fdf2ffffaaed7b8607ed62845d59ada45d3559318ad8a672cc0afe82a4e6e
127,122,440,4,1,short,762,127,0,pre_TC,2585,2885,2885,,4db3d663f66f482d81a3f63907596fa97b4b0aaa2740ae08cf82da110df61937
127,122,440,4,1,short,763,127,1,post_TC,2885,3185,2885,,4b6635c05cfcfa2b4a66813df5c6695a6698514ca979db3a13822240a5e65820
127,122,440,4,1,short,764,127,2,pre_SC,3463,3763,3763,,5f0866b0d84ff8118cc8b0bb527d75449dd18d0f4f5901aa3383e1e34360525e
127,122,440,4,1,short,765,127,3,post_SC,3763,4063,3763,,3d8de98f5e322df76a0d45f5f7e89cbbb6e7ab2d86337dc2aadb5745d503029a
127,122,440,4,1,short,766,127,4,pre_GO,4200,4500,4500,,b584bf2019753a3969b411995ca571b351ccd3f03c269f58fdd89c6829cf5192
127,122,440,4,1,short,767,127,5,post_GO,4500,4800,4500,,7a23d626ecc9ff2ae78c83eb873c20772bb4b1aa6c0ba004d3c981624ed51bfa
128,130,388,4,3,short,768,128,0,pre_TC,2575,2875,2875,,893523b6bff4c77e705c01cbe2b8d19fbc4d0e34111d787a716f5981f962eb7c
128,130,388,4,3,short,769,128,1,post_TC,2875,3175,2875,,f5ebe7f2ee3c942179ea0a647ba03a417a459d31ac9e1b2780cf70f77c5dd51d
128,130,388,4,3,short,770,128,2,pre_SC,3463,3763,3763,,a032a3d84b19cc90e896d43dd3677f094ed998a3ccb44f3e42c0c8ea7ba3c778
128,130,388,4,3,short,771,128,3,post_SC,3763,4063,3763,,c5d76c5407c3e75a526bbd5ae8bfd89971e50dc75e8a14dd523e67e35cbb9324
128,130,388,4,3,short,772,128,4,pre_GO,4200,4500,4500,,d2ece19f9193e442ce9c9196dcf27a7963436a8e6c4fd3e50b451716a2b05a0f
128,130,388,4,3,short,773,128,5,post_GO,4500,4800,4500,,7bfe906b1bd3548234519921332d69a651744d907e5088c1bcdc62be4dfe3f86
129,126,121,4,1,short,774,129,0,pre_TC,2576,2876,2876,,6d55d66c858f25cd02abb982d1c59826f97b72a93be8598f3ac37dc1eb70708a
129,126,121,4,1,short,775,129,1,post_TC,2876,3176,2876,,fdcb9ec00f77fffedab6dee75c5d40c181b3a005fa24fc0506ad198b6f0ab280
129,126,121,4,1,short,776,129,2,pre_SC,3462,3762,3762,,a56eee32373157c300bff41aba7c74bfa532d2dcd728e79e804c5dad0076ae3a
129,126,121,4,1,short,777,129,3,post_SC,3762,4062,3762,,9d61a8d4c7c2fc2d233ae32fd7214b1dc5567a694d5b9a5c13056e5b3901a9a3
129,126,121,4,1,short,778,129,4,pre_GO,4200,4500,4500,,22734d9bf782446d4c36a0086e6e2baa43da57ac3e7101678c1dd6fa222d2cb5
129,126,121,4,1,short,779,129,5,post_GO,4500,4800,4500,,066364ec3001aa83842c39c2cb2922da1500f4740542de0868e15b0b1abcfec5
130,129,291,4,1,short,780,130,0,pre_TC,2584,2884,2884,,29bccb4e47df1ccea27d8c7aa65cf594628afd9d3684e64063c594ba0b554f96
130,129,291,4,1,short,781,130,1,post_TC,2884,3184,2884,,f8d26ce1b19a057ce486fb5bc2d1526f390a6e4d2a8cbf4f87853e6482fefc49
130,129,291,4,1,short,782,130,2,pre_SC,3463,3763,3763,,27d7c4a4f50ff96c84fcca3b4d7252a2cc0c56409f11cfb52d775283379be02f
130,129,291,4,1,short,783,130,3,post_SC,3763,4063,3763,,a73792e04b63d050b7f2ecde49da332e569106f3899ac7ac843d3cce749dbe36
130,129,291,4,1,short,784,130,4,pre_GO,4200,4500,4500,,116313ff799ec1e43062e0989755792e3adb1ddba90623d8622910498e8ea272
130,129,291,4,1,short,785,130,5,post_GO,4500,4800,4500,,0a8b29c0293509abec050e6daf48d2c4c7c4096a7895d241730b9a4d704a8236
131,128,573,4,4,short,786,131,0,pre_TC,2585,2885,2885,,0215a97a697d6b42c40ee0dd297e5e53ca6ce652687e4b4837e2e46a45e47f8d
131,128,573,4,4,short,787,131,1,post_TC,2885,3185,2885,,388d3363fbb8a4218a8b5400cdaaef23ad5264d0d73a230241cf33837d920b36
131,128,573,4,4,short,788,131,2,pre_SC,3463,3763,3763,,89ebfeea28da753a66a82e781a16dc095ab6ccbd0414387859f3daa3a64b5d21
131,128,573,4,4,short,789,131,3,post_SC,3763,4063,3763,,ff3cb8d8aac28e279c7b435420ae8cbb99945283ddab910e485f15240efd13aa
131,128,573,4,4,short,790,131,4,pre_GO,4200,4500,4500,,a0f4fc20d67f2c3091a738c3a63d5c2edc5ac10b75de04d26d41bf55c54af3c5
131,128,573,4,4,short,791,131,5,post_GO,4500,4800,4500,,36e95b2900487f4b8f2a2534b8a4eed98309e1b3c41b87cd06b64ee12691377c
132,164,705,5,2,short,792,132,0,pre_TC,2576,2876,2876,,082b49d13346ac8de65d5f6655d6fa166b2a940939af6394a4df1704761fe0c2
132,164,705,5,2,short,793,132,1,post_TC,2876,3176,2876,,8c68c8e2758e549c55527794ad40aae16413f26496f77d9670ab5d1e87c94c35
132,164,705,5,2,short,794,132,2,pre_SC,3463,3763,3763,,c554df513e3a39dd71010c5f595224950a599613b1fa94b91a099ccd23bef5bd
132,164,705,5,2,short,795,132,3,post_SC,3763,4063,3763,,2b08ae203421ffa6ba743894ff057a1e3f08bda8d968202ed18537e5758f668e
132,164,705,5,2,short,796,132,4,pre_GO,4200,4500,4500,,48b71eb9c3f3c3817ca86e478a8ec8c45e5045982e192c5199ba8756eb2ad737
132,164,705,5,2,short,797,132,5,post_GO,4500,4800,4500,,d1c5c2d802689efd748398d7c0ea4332ae7d4857d63b1a9151492606d7e87064
133,158,45,5,4,short,798,133,0,pre_TC,2583,2883,2883,,8062e07db441ca2172550ed083a4d3fbd1dcf855fa069ddaba2915505feb74b3
133,158,45,5,4,short,799,133,1,post_TC,2883,3183,2883,,423af32eecd820fcc44bf365da3e54a0f64807a271a87a5c5ebdc8b371c1ab85
133,158,45,5,4,short,800,133,2,pre_SC,3462,3762,3762,,9ffa7fee842844bf0cda77f02facdbdd7df8ffaae80436b11713417566cac4ba
133,158,45,5,4,short,801,133,3,post_SC,3762,4062,3762,,8813dda269aa154b5bda487270fd1b33569bffb20c4257438e744778d1fe74b1
133,158,45,5,4,short,802,133,4,pre_GO,4200,4500,4500,,a2ef5f407435e331571dfc87475f156a6001a9d271be7cafe5e0f0a7533d9d66
133,158,45,5,4,short,803,133,5,post_GO,4500,4800,4500,,4c5ab35fb2eba274679e03cf56b79df34700d1ea2d3e566b6c3bb90573852b33
134,136,410,5,0,short,804,134,0,pre_TC,2584,2884,2884,,b7aa8da7134188c6027023bd3a4a2448059b7b0b18f59e1938ebae7fdcc70ff4
134,136,410,5,0,short,805,134,1,post_TC,2884,3184,2884,,face1a6fd156c43d58e3ae352b4d592f47056932658f4c01af85fe2c1946c28b
134,136,410,5,0,short,806,134,2,pre_SC,3463,3763,3763,,a8a93e7fbb488668384b80bc7ecb28e9af57dad7b6e3d4c6a8dc3c3e61300b5f
134,136,410,5,0,short,807,134,3,post_SC,3763,4063,3763,,02def1024d146a62e9432618f70b4cfbe2134741a98be4b6b70382f26e9b3c8b
134,136,410,5,0,short,808,134,4,pre_GO,4200,4500,4500,,ede937982ead2618091e5359e66d954248e7b3b8378f3962402ac171de6b1777
134,136,410,5,0,short,809,134,5,post_GO,4500,4800,4500,,22905a1999b0e3eb2005cfa646655224a47b3fb3252ad5574350b651cb15a56c
135,169,142,5,3,short,810,135,0,pre_TC,2568,2868,2868,,926ead0b6fb0ef5ccc6379b721ccb9a1d167561688a370999955b758dff98e6f
135,169,142,5,3,short,811,135,1,post_TC,2868,3168,2868,,36368e52286c3dc507c55e58d8b1159eaf593d4a2b25f90088a1beebe1b1cf87
135,169,142,5,3,short,812,135,2,pre_SC,3463,3763,3763,,7514a7fa4b8ad45fb5949d4ad45c56077d2b60f807000f582a523e7a65788d0f
135,169,142,5,3,short,813,135,3,post_SC,3763,4063,3763,,eaa1691f4abad1843442c2822925be1b222aa331a0343bdaef73256368861437
135,169,142,5,3,short,814,135,4,pre_GO,4200,4500,4500,,d706fc6800339f1d3dc0a2a00ba1751fa6a685f8ddeb1f35e990de5fb2a0c888
135,169,142,5,3,short,815,135,5,post_GO,4500,4800,4500,,a14e1784af27b49bc1d72fcedfa974bddbb22860caab2048de0e1500fe2e9d81
136,166,706,5,3,short,816,136,0,pre_TC,2584,2884,2884,,dd542aa456d75e7a67e4290899eefcf3e4b26a310ac139501b01ccec20b213ec
136,166,706,5,3,short,817,136,1,post_TC,2884,3184,2884,,282e7b12be29645b278e0ba3a2b6ea9ab6e5a00cb1fe333d9387e44d8f9ec36f
136,166,706,5,3,short,818,136,2,pre_SC,3463,3763,3763,,b5ab8a5c350b7fa74c0a566e52c2133ec29cd9abfc10e104436d64ecd03cfcbb
136,166,706,5,3,short,819,136,3,post_SC,3763,4063,3763,,7105b0c6b6282b6a4bc18f17fabef408fc43c54b15e52ffadc16e4799efed16a
136,166,706,5,3,short,820,136,4,pre_GO,4200,4500,4500,,33d176d876d73608f393d6a29ae1b09e9247e2ea2b938cd1d945c077526cc4b5
136,166,706,5,3,short,821,136,5,post_GO,4500,4800,4500,,bda9499b23b4d91b0a80053b59c9f97e05a921512b3d335d5f2e5d89f49d79d8
137,165,328,5,1,short,822,137,0,pre_TC,2584,2884,2884,,027be2e0ec5da1c911b82a92fa51ed03debd7fc4925b736ca742c597458ea14d
137,165,328,5,1,short,823,137,1,post_TC,2884,3184,2884,,1743b4b7906cddcae9a8fc004dd619d13feefc8cca14fae56f8ccdaee686f754
137,165,328,5,1,short,824,137,2,pre_SC,3463,3763,3763,,0118f28d96252d0ab0b87c61e9054963ffea36327ed0609f7793444a15ffcfb6
137,165,328,5,1,short,825,137,3,post_SC,3763,4063,3763,,161e50a744c33e356702832ba90f87b7a6b261d9f82335a4dbb439ab1d73a50b
137,165,328,5,1,short,826,137,4,pre_GO,4200,4500,4500,,ec6c5987fa85d2eaa60fb0d2f8721f81bd78e8f728bd574b4495932fe5f78a48
137,165,328,5,1,short,827,137,5,post_GO,4500,4800,4500,,abc837f5509a54bcaa41b86daa88b45fb004c26e3fa325600afba64025c12589
138,154,143,5,3,short,828,138,0,pre_TC,2584,2884,2884,,576a92761377d5e6becbda356e62c7b1dc141b7c9391de268c119ff0bc39e013
138,154,143,5,3,short,829,138,1,post_TC,2884,3184,2884,,92fd5f51c57023cc608df1074838a8f156a9e4f8823848dd650a21c0ae9d6b49
138,154,143,5,3,short,830,138,2,pre_SC,3463,3763,3763,,920345e311f3d9062a5b93438009e042122ddb7b3a909b3e244e9b0b37b1962c
138,154,143,5,3,short,831,138,3,post_SC,3763,4063,3763,,83214f9388496e83007d519cc5f92c5449a62e366a53e86d7fa2d1d1cc6b2da4
138,154,143,5,3,short,832,138,4,pre_GO,4200,4500,4500,,dcb4d1f2ece6a831d49c519151b6450f2a1c29d46266969bd425362b017f0ee0
138,154,143,5,3,short,833,138,5,post_GO,4500,4800,4500,,696de9298c490eb845cb939479278d25dc4a94e0c46b5939fc00dd72aeaa9573
139,145,44,5,2,short,834,139,0,pre_TC,2584,2884,2884,,364f3e9a5290fd8e5ff6671681dde3e86b54dd09d114a13ada2ba752b56dd5bf
139,145,44,5,2,short,835,139,1,post_TC,2884,3184,2884,,bbdfbb0990d712ca050467be4f4225b654e6cf2e6f420974b8f34c387b4d920d
139,145,44,5,2,short,836,139,2,pre_SC,3463,3763,3763,,024c6f2f66d4a87213c0ed4cf08319e4ca20d2cff7c96e93cf0cb13eefc2ec44
139,145,44,5,2,short,837,139,3,post_SC,3763,4063,3763,,08f446550d01bfe99f6f809ba6884fb67dbc30cf5ed8688f0a51f1418b7c3c6f
139,145,44,5,2,short,838,139,4,pre_GO,4200,4500,4500,,c3a1fd3664222433696d09552164b4cbe3e69918c22208359c9bb48ba25701a6
139,145,44,5,2,short,839,139,5,post_GO,4500,4800,4500,,0171990fae479fbd13cc408c290de1f628adb3eb2deb2b1f5d4da4f4725e7bd5
140,139,164,5,4,short,840,140,0,pre_TC,2584,2884,2884,,51e071802a5df0d90a9c5b2332a644c99cca27f68b0547f267b6ebfa71efdfe7
140,139,164,5,4,short,841,140,1,post_TC,2884,3184,2884,,29428d1e40b696c23c5974528dd035a797c225c55d75c2ea562bca1179de011e
140,139,164,5,4,short,842,140,2,pre_SC,3462,3762,3762,,789976740ea3cd5ea54899de0667a9f37ff4fb8e613904b1a848dfb79bc8eb15
140,139,164,5,4,short,843,140,3,post_SC,3762,4062,3762,,ce764341e4445aafaa3bb4317e1b8228b4cac94d4e497e9e136e434c16f21615
140,139,164,5,4,short,844,140,4,pre_GO,4200,4500,4500,,3da50d276572642223af3275c6080cb68f23bedd50c89336c1a9341a361e9f34
140,139,164,5,4,short,845,140,5,post_GO,4500,4800,4500,,29787b05f9ed0a4b9addf01343f31784293f9f2975807e3ea14820ba6693ef39
141,152,560,5,2,short,846,141,0,pre_TC,2584,2884,2884,,e12db37619987c08f00af0197ad60b750ee3e1349963d930906be11b6368b2a1
141,152,560,5,2,short,847,141,1,post_TC,2884,3184,2884,,ee69806e24fdf07e08b3e2a4d5c23c640624316bcc50c704c790f79a5c798584
141,152,560,5,2,short,848,141,2,pre_SC,3463,3763,3763,,ad0d015ab1466a4d8328961e16fd6500dc11940837d806d246cc2aabeeeee1f6
141,152,560,5,2,short,849,141,3,post_SC,3763,4063,3763,,7da6229f6dbe476136b87feb0351ff70fb0756eb3725e3ffed709ebccc859b57
141,152,560,5,2,short,850,141,4,pre_GO,4200,4500,4500,,12d25041e42993b930c431379997dc305b6352ffa947a82183202d727a772075
141,152,560,5,2,short,851,141,5,post_GO,4500,4800,4500,,e18eabcc25d02dc25d2984ca0a04f198149d778731b78fbec6d2dc6a3e86b5fa
142,155,194,5,0,short,852,142,0,pre_TC,2584,2884,2884,,c60a297245a67fa7120d12d8f8ee8569430acf43125a3539bdef312d7243d200
142,155,194,5,0,short,853,142,1,post_TC,2884,3184,2884,,55e5b07f6011e689d4055edc3604df1b9127f8be60082b9c1fbd7b5cab9c6d53
142,155,194,5,0,short,854,142,2,pre_SC,3463,3763,3763,,d095f10c477f1822eb5fe9fff7dc38fcd65eff977a94af2bd0ba1dfab2ae23a5
142,155,194,5,0,short,855,142,3,post_SC,3763,4063,3763,,84b9fef6c64be7fdb38e4ec83fe42681fbf011143b476b4d0ed03e04e34ab368
142,155,194,5,0,short,856,142,4,pre_GO,4200,4500,4500,,3f2e03f882d64eb0cfa7c9ba9bd4c167fb6a325c742d1de5d1f3e0018c9be53d
142,155,194,5,0,short,857,142,5,post_GO,4500,4800,4500,,88d9d527b3f6bc5e4957bf47fbb49181ff417d2990462e1eb3c2887f51294700
143,149,243,5,1,short,858,143,0,pre_TC,2572,2872,2872,,602336cade0919eaa7aa2c2ca8158f338571fee4b92d58736c555568e8aea845
143,149,243,5,1,short,859,143,1,post_TC,2872,3172,2872,,cde6b78b387a4611a6dfa6374b2247956cfde2abe9a24be4231cd7e5683b46ca
143,149,243,5,1,short,860,143,2,pre_SC,3455,3755,3755,,4b5f273a620c30d16be23f89355eeca2a339d33c4b49f5aea5e545bac72197d4
143,149,243,5,1,short,861,143,3,post_SC,3755,4055,3755,,dcd3a78d8f8bb9ebc731574554b11c51a986a01e7e40537c1d782bde08b5f981
143,149,243,5,1,short,862,143,4,pre_GO,4200,4500,4500,,30690194fa8a02bf4db0ebd3141272b00e196fc6085d5c2a6898b5f000eee7ca
143,149,243,5,1,short,863,143,5,post_GO,4500,4800,4500,,fa5b3f82443c3a98db3cd06077b391036a55f16aa5ac1f6dc715d14c8d194dfb
144,141,403,5,1,short,864,144,0,pre_TC,2584,2884,2884,,9f0f022a992b9c23458bca0728d7b1a99a1332f004a965d50e21cc7ec53a391b
144,141,403,5,1,short,865,144,1,post_TC,2884,3184,2884,,4f5a1dec4b447252da7b773ddc60553071fdf0842744c80bbc597e356c07c6d7
144,141,403,5,1,short,866,144,2,pre_SC,3463,3763,3763,,214b9b58f4d21dfa759297fc9a3ee4a61e9874c971974f60a2c23aa2c3ba1381
144,141,403,5,1,short,867,144,3,post_SC,3763,4063,3763,,d770ae00dbd428021ab925ce1229fd4f73bea024675e4b2c6e499b8f2f300a82
144,141,403,5,1,short,868,144,4,pre_GO,4200,4500,4500,,97b4b2f59e764a32c03d649b0b19b86e0ced179b200ab4e77723b8861a7ef92d
144,141,403,5,1,short,869,144,5,post_GO,4500,4800,4500,,00f2699197eb9550e9b40ff5f7484d0314e85a15045e113cbc7d2dcadb389794
145,167,568,5,0,short,870,145,0,pre_TC,2585,2885,2885,,23707d3f87474a5dd718407caa8a321690b2a2cde4c38dabfe6c866c8f2ca39d
145,167,568,5,0,short,871,145,1,post_TC,2885,3185,2885,,19746448ef22cec11b3b8d134c6987ab3f5ff82c997ecbfc00f3b71462be8e04
145,167,568,5,0,short,872,145,2,pre_SC,3463,3763,3763,,eb66f697c7da0ba88279f73c4ec83b26806439eb547829d724f5dae86e431dfa
145,167,568,5,0,short,873,145,3,post_SC,3763,4063,3763,,acdc681511881dd98d26431b9070773bbbdad76fed80c110c84a35d7ac2ec503
145,167,568,5,0,short,874,145,4,pre_GO,4200,4500,4500,,86ada8ddbaeadc570219681b8b69b5d1f05bd3ec25a3c9e7a05b1d67662a919e
145,167,568,5,0,short,875,145,5,post_GO,4500,4800,4500,,c78864a2e046aca60df33e284cdd33c140c038639a98797b09fb3b6f0a2bb3d6
146,138,581,5,2,short,876,146,0,pre_TC,2577,2877,2877,,391aae7ef81ddbbf28cf5e7c2f7bd06c443bdcb938e7b854886b92d4f4fc18c8
146,138,581,5,2,short,877,146,1,post_TC,2877,3177,2877,,9f425a13d56362bf072f0a658c7f5da4f2035c392b0dfeff2fe8c9dcda41235b
146,138,581,5,2,short,878,146,2,pre_SC,3462,3762,3762,,b95eae5775e7d68695e983214b00c51042b0b18e9eaa594c9a53de617dfd2891
146,138,581,5,2,short,879,146,3,post_SC,3762,4062,3762,,f52f4e72636fe295b07b107eed3c390f5b25b94b956f462bd28e6ac7451d8ee0
146,138,581,5,2,short,880,146,4,pre_GO,4200,4500,4500,,93c2a79c9ef5afbdabf4573b02d071ae6dbff58e9a67c71d55fd14b3c1e5f368
146,138,581,5,2,short,881,146,5,post_GO,4500,4800,4500,,f1e5ed314191e8dd0ab147c76f27b01e124f87272585052d37d3df53335d73f4
147,163,63,5,2,short,882,147,0,pre_TC,2575,2875,2875,,163a334916b473d448df44083ecbadd4101d5cf4f2a6c2dc3d5dec99a61b16ae
147,163,63,5,2,short,883,147,1,post_TC,2875,3175,2875,,5d203e52674fea7da950279dd89eb62c5074f8142333df0f5205e49a15b41751
147,163,63,5,2,short,884,147,2,pre_SC,3463,3763,3763,,db08f024dbff1bad61713fc71dc047e76a11e5d3f3fafcc07f42123b668aa486
147,163,63,5,2,short,885,147,3,post_SC,3763,4063,3763,,de75f2f9aeb3fba569d89319fd29336e987365e44f1e3977dd41298b3812d551
147,163,63,5,2,short,886,147,4,pre_GO,4200,4500,4500,,33dd85959842aa0e275b69649b5e15a4404187ead6a6aecaba948bfcfbd1c6f9
147,163,63,5,2,short,887,147,5,post_GO,4500,4800,4500,,934e1bb1eb5f50d07904e8550e98edde3fa179e5dd6137970ada33dd4e7ef573
148,143,294,5,3,short,888,148,0,pre_TC,2584,2884,2884,,ff0dd3bd00c62feb50b625ccf0e1945e0236db3c6083ad4a90aa51e296d0e7a3
148,143,294,5,3,short,889,148,1,post_TC,2884,3184,2884,,634e61fb9683c40e22caeb9c2f981d4d25bce1e08bb45630d1b73e882fa03a5b
148,143,294,5,3,short,890,148,2,pre_SC,3462,3762,3762,,ad457c260fba8f78450f0f4d34baed51110b33c1767ac1fade731e6d0a94885e
148,143,294,5,3,short,891,148,3,post_SC,3762,4062,3762,,601b0d164378d2652b6ad3f629e3c0ce217bc9c43516b51ab62b40bfdef236aa
148,143,294,5,3,short,892,148,4,pre_GO,4200,4500,4500,,e21c33be4a1cea3600b82a4df257b893a13431e9c9ae10bbbd75d136cfa30b7b
148,143,294,5,3,short,893,148,5,post_GO,4500,4800,4500,,faed499a169d6bcd687914e656b8d87a5182b55ac7a238644051cab3ea3f7538
149,146,367,5,1,short,894,149,0,pre_TC,2584,2884,2884,,1f8ac0f25c45d6867e11503a470e5d638f82b5da82315449e20241772d623ac9
149,146,367,5,1,short,895,149,1,post_TC,2884,3184,2884,,e4db99a35b90b3efa19de9e885b7c004b9fdc16b55315823fc61df5297ce893d
149,146,367,5,1,short,896,149,2,pre_SC,3463,3763,3763,,60f32e808446407bc938e74f18e4fd56b37cd73f19cce6e51644b6a15a2e6769
149,146,367,5,1,short,897,149,3,post_SC,3763,4063,3763,,14186b7eddcfd28a923622fb50f2b3ff9538b4c570cc07e1ad2720cc298196a1
149,146,367,5,1,short,898,149,4,pre_GO,4200,4500,4500,,bc182ac45043ca83647b25e3d1ede183ea2b116253064320510ad7388361d7af
149,146,367,5,1,short,899,149,5,post_GO,4500,4800,4500,,cdd2355ce46d4040a8e3a8fa65339ce9ddf46b99a8315751073e936aa2693bbc
150,151,436,5,4,short,900,150,0,pre_TC,2580,2880,2880,,27c68b74a34c4fb9dd066576364494b83be06873338ae546374bf63ce0c42e29
150,151,436,5,4,short,901,150,1,post_TC,2880,3180,2880,,d0cb86a77b5ecd6a40ea7d09ef3803fb393a4956ab9183aecf240f2cf12fc574
150,151,436,5,4,short,902,150,2,pre_SC,3463,3763,3763,,5f33bdfea860dfe8e53d29bddf50176f80c253676c2860ead2d66d62bfd74df8
150,151,436,5,4,short,903,150,3,post_SC,3763,4063,3763,,bee99426171c628f3f1fada05ab9e7db5fd4d5f10328c3255d361d8c7812f0c3
150,151,436,5,4,short,904,150,4,pre_GO,4200,4500,4500,,8a38207c274be73957113b51a080f27362a930813edf0e5c34bca0e0fc7171c2
