recording,outer_fold,family,max_absolute_difference,rms_difference
monkeyT_session-y070413009-13_lfp-5,1,ar,5.433138619025438e-08,1.2512467109333322e-08
monkeyT_session-y070413009-13_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-5,2,ar,2.916672892929687e-08,6.17131686349515e-09
monkeyT_session-y070413009-13_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-5,3,ar,8.765492555683511e-08,9.913271487162904e-09
monkeyT_session-y070413009-13_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-5,4,ar,5.119269232166986e-08,1.0376484146267875e-08
monkeyT_session-y070413009-13_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-6,0,ar,1.1103790451802474e-08,2.5634026978611852e-09
monkeyT_session-y070413009-13_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-6,1,ar,5.496818104822835e-08,1.030713339118755e-08
monkeyT_session-y070413009-13_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-6,2,ar,8.670525694772988e-08,1.6902132560586704e-08
monkeyT_session-y070413009-13_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-6,3,ar,9.329066822261894e-08,1.476283737958901e-08
monkeyT_session-y070413009-13_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-6,4,ar,4.4693875374029936e-08,1.0704875308661506e-08
monkeyT_session-y070413009-13_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-7,0,ar,5.0281690698031e-08,1.194901400767292e-08
monkeyT_session-y070413009-13_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-7,1,ar,4.9391576747710546e-08,1.1819260861310358e-08
monkeyT_session-y070413009-13_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-7,2,ar,1.507884384304055e-08,2.8400899973468445e-09
monkeyT_session-y070413009-13_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-7,3,ar,3.1792929164155335e-08,7.804799327445748e-09
monkeyT_session-y070413009-13_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-7,4,ar,2.2782271034944108e-08,5.871253757465674e-09
monkeyT_session-y070413009-13_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-8,0,ar,1.9613893271260702e-08,6.0217551037836165e-09
monkeyT_session-y070413009-13_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-8,1,ar,1.0063586316274437e-08,2.5194440424569514e-09
monkeyT_session-y070413009-13_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-8,2,ar,2.4669105286529228e-08,5.314673289217071e-09
monkeyT_session-y070413009-13_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-8,3,ar,5.719702011932476e-08,1.1276572180798283e-08
monkeyT_session-y070413009-13_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070413009-13_lfp-8,4,ar,3.924928073872837e-08,1.0056976379469509e-08
monkeyT_session-y070413009-13_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-5,0,ar,1.3457414756124983e-07,2.989872067134253e-08
monkeyT_session-y070416003-7_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-5,1,ar,1.272837042622793e-08,2.175285231792308e-09
monkeyT_session-y070416003-7_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-5,2,ar,7.496033378978466e-08,1.634263764879369e-08
monkeyT_session-y070416003-7_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-5,3,ar,3.661167900900937e-08,7.799939912527972e-09
monkeyT_session-y070416003-7_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-5,4,ar,3.100926247593186e-08,6.534295054435843e-09
monkeyT_session-y070416003-7_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-6,0,ar,1.3830874477280784e-08,2.8614481500936477e-09
monkeyT_session-y070416003-7_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-6,1,ar,1.7354546562510119e-07,3.7305995136037156e-08
monkeyT_session-y070416003-7_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-6,2,ar,9.837218872327984e-08,2.1201175554465814e-08
monkeyT_session-y070416003-7_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-6,3,ar,2.3550548227128845e-07,4.531285383580583e-08
monkeyT_session-y070416003-7_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070416003-7_lfp-6,4,ar,5.4226296623350115e-08,1.0546349196113655e-08
monkeyT_session-y070416003-7_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-5,0,ar,4.4404678766504866e-08,8.283131846200613e-09
monkeyT_session-y070416009-13_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-5,1,ar,4.984808958620121e-08,1.0683291492939071e-08
monkeyT_session-y070416009-13_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-5,2,ar,3.9272543260763983e-08,7.926907150023305e-09
monkeyT_session-y070416009-13_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-5,3,ar,1.1030911833677338e-07,1.92824992324109e-08
monkeyT_session-y070416009-13_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-5,4,ar,4.86885474671947e-08,8.229540117856408e-09
monkeyT_session-y070416009-13_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-6,0,ar,5.391011195820302e-08,8.507150244624307e-09
monkeyT_session-y070416009-13_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-6,1,ar,9.081017917142572e-08,1.5556955384502448e-08
monkeyT_session-y070416009-13_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-6,2,ar,2.6748551674614027e-08,5.421525288903883e-09
monkeyT_session-y070416009-13_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-6,3,ar,9.462503321720252e-08,2.2397386651091323e-08
monkeyT_session-y070416009-13_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070416009-13_lfp-6,4,ar,7.49914145115483e-08,1.547706121607971e-08
monkeyT_session-y070416009-13_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-5,0,ar,2.0528207315441416e-08,3.585968217511994e-09
monkeyT_session-y070419002-5_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-5,1,ar,2.0926359327669286e-08,2.756424475451974e-09
monkeyT_session-y070419002-5_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-5,2,ar,5.165351043201136e-08,1.0052852762148333e-08
monkeyT_session-y070419002-5_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-5,3,ar,4.349155295380351e-08,1.0265163560848157e-08
monkeyT_session-y070419002-5_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-5,4,ar,6.197475781372953e-09,1.7103640112317521e-09
monkeyT_session-y070419002-5_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-7,0,ar,1.0988918122244867e-07,2.0911687466998733e-08
monkeyT_session-y070419002-5_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-7,1,ar,2.636633654917904e-08,4.307687387005469e-09
monkeyT_session-y070419002-5_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-7,2,ar,1.0290386626339056e-07,1.87787418664984e-08
monkeyT_session-y070419002-5_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-7,3,ar,1.7456793675256054e-07,2.943635795898761e-08
monkeyT_session-y070419002-5_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070419002-5_lfp-7,4,ar,1.015813172417846e-07,2.0425918601806663e-08
monkeyT_session-y070419002-5_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-5,0,ar,1.2818210244755143e-08,2.9980852845538104e-09
monkeyT_session-y070420002-5_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-5,1,ar,2.9215774298570977e-08,7.1660323752556065e-09
monkeyT_session-y070420002-5_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-5,2,ar,4.2999231710731493e-08,7.80806512712728e-09
monkeyT_session-y070420002-5_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-5,3,ar,5.541352608289538e-08,1.069946818949867e-08
monkeyT_session-y070420002-5_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-5,4,ar,3.972488276130989e-08,8.335570757432796e-09
monkeyT_session-y070420002-5_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-8,0,ar,5.0673155709967267e-08,8.791127998385471e-09
monkeyT_session-y070420002-5_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-8,1,ar,8.71062319070747e-08,1.5281833193631544e-08
monkeyT_session-y070420002-5_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-8,2,ar,2.2207355636642747e-08,6.204134757438567e-09
monkeyT_session-y070420002-5_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-8,3,ar,1.0038980876117282e-07,2.273744461369562e-08
monkeyT_session-y070420002-5_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070420002-5_lfp-8,4,ar,5.515842047308173e-08,1.2602285339658732e-08
monkeyT_session-y070420002-5_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-5,0,ar,1.2136795062711462e-07,2.324858662579635e-08
monkeyT_session-y070420006-10_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-5,1,ar,1.9471167242634472e-07,3.5487584899354185e-08
monkeyT_session-y070420006-10_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-5,2,ar,1.2104476625500113e-07,2.91497994623187e-08
monkeyT_session-y070420006-10_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-5,3,ar,1.786355238167156e-08,4.021544664116918e-09
monkeyT_session-y070420006-10_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-5,4,ar,6.81679571354636e-08,1.4503353585609586e-08
monkeyT_session-y070420006-10_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-7,0,ar,3.209282542417525e-08,8.322572129134807e-09
monkeyT_session-y070420006-10_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-7,1,ar,4.20208122949863e-08,9.771777822550616e-09
monkeyT_session-y070420006-10_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-7,2,ar,2.6532499183341048e-08,4.9985702338830625e-09
monkeyT_session-y070420006-10_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-7,3,ar,1.4148274080015804e-07,2.7341857751159675e-08
monkeyT_session-y070420006-10_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070420006-10_lfp-7,4,ar,1.5075305900857407e-08,2.904905868355951e-09
monkeyT_session-y070420006-10_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-5,0,ar,7.661718767277203e-08,1.4636541097942029e-08
monkeyT_session-y070423002-6_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-5,1,ar,5.258687033472386e-08,7.96450489874876e-09
monkeyT_session-y070423002-6_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-5,2,ar,6.857803330379843e-08,1.5039607153295267e-08
monkeyT_session-y070423002-6_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-5,3,ar,7.12156127023137e-08,1.192640323986162e-08
monkeyT_session-y070423002-6_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-5,4,ar,1.3476729430117115e-07,2.7937293884272233e-08
monkeyT_session-y070423002-6_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-6,0,ar,2.975555975887837e-08,5.735643433636096e-09
monkeyT_session-y070423002-6_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-6,1,ar,4.387936597215593e-08,1.0662318751841592e-08
monkeyT_session-y070423002-6_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-6,2,ar,1.7555423602257265e-07,3.5508944702619096e-08
monkeyT_session-y070423002-6_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-6,3,ar,4.228928695778917e-08,8.908904692808753e-09
monkeyT_session-y070423002-6_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070423002-6_lfp-6,4,ar,4.525246787107583e-08,8.553054087928635e-09
monkeyT_session-y070423002-6_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-5,0,ar,8.96627377684105e-08,1.8795002418832095e-08
monkeyT_session-y070423008-14_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-5,1,ar,8.641395085986266e-08,1.5347412619275595e-08
monkeyT_session-y070423008-14_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-5,2,ar,8.373551797422312e-09,1.7137528138975513e-09
monkeyT_session-y070423008-14_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-5,3,ar,5.7954972557225544e-08,1.0978681565589008e-08
monkeyT_session-y070423008-14_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-5,4,ar,1.629303731372038e-07,3.199445303958468e-08
monkeyT_session-y070423008-14_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-7,0,ar,5.422902058535659e-08,1.2897288367377794e-08
monkeyT_session-y070423008-14_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-7,1,ar,4.8467688624370155e-08,1.182695456849568e-08
monkeyT_session-y070423008-14_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-7,2,ar,4.4606801395414425e-08,8.323147693258402e-09
monkeyT_session-y070423008-14_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-7,3,ar,5.471304068141382e-08,1.2472067136564911e-08
monkeyT_session-y070423008-14_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070423008-14_lfp-7,4,ar,3.403006400862175e-08,8.291788136649583e-09
monkeyT_session-y070423008-14_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-5,0,ar,6.00073795552691e-08,1.321127797058861e-08
monkeyT_session-y070424001-6_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-5,1,ar,3.6368933533704496e-08,8.789845548369826e-09
monkeyT_session-y070424001-6_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-5,2,ar,1.6724715202164064e-08,3.498827563439117e-09
monkeyT_session-y070424001-6_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-5,3,ar,3.476511351588546e-08,7.587610244288553e-09
monkeyT_session-y070424001-6_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-5,4,ar,1.3540023785388409e-08,2.5995165426983897e-09
monkeyT_session-y070424001-6_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-6,0,ar,9.346066586705254e-08,1.8452491549896264e-08
monkeyT_session-y070424001-6_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-6,1,ar,9.713078902295891e-08,8.101282221873631e-09
monkeyT_session-y070424001-6_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-6,2,ar,1.1358536189929637e-07,2.4433620881321278e-08
monkeyT_session-y070424001-6_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-6,3,ar,7.501272627829852e-08,1.5544644384393934e-08
monkeyT_session-y070424001-6_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-6,4,ar,1.6100919942392457e-07,3.0412321572052146e-08
monkeyT_session-y070424001-6_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-7,0,ar,1.0567420890780516e-07,2.043736662176118e-08
monkeyT_session-y070424001-6_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-7,1,ar,3.952485266292202e-08,7.90563824582064e-09
monkeyT_session-y070424001-6_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-7,2,ar,5.608214629206163e-08,1.191090988460302e-08
monkeyT_session-y070424001-6_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-7,3,ar,1.47146881057051e-07,2.8607988282411634e-08
monkeyT_session-y070424001-6_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-7,4,ar,1.363246308832373e-07,2.5913891431644332e-08
monkeyT_session-y070424001-6_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-8,0,ar,8.098238362904721e-08,1.4186595109773394e-08
monkeyT_session-y070424001-6_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-8,1,ar,1.569201661975406e-07,3.159946937342461e-08
monkeyT_session-y070424001-6_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-8,2,ar,4.023611918554373e-09,7.233431562972965e-10
monkeyT_session-y070424001-6_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-8,3,ar,1.2546040809436991e-08,2.2105216078346962e-09
monkeyT_session-y070424001-6_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070424001-6_lfp-8,4,ar,1.9076638305267832e-08,3.912840630236695e-09
monkeyT_session-y070424001-6_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-5,0,ar,2.6714498954009784e-08,5.76679743911192e-09
monkeyT_session-y070424007-15_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-5,1,ar,6.148100803850601e-08,1.2221740018600842e-08
monkeyT_session-y070424007-15_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-5,2,ar,1.347147071322039e-07,2.8887845023255247e-08
monkeyT_session-y070424007-15_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-5,3,ar,2.1057201013083022e-08,4.788625408814617e-09
monkeyT_session-y070424007-15_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-5,4,ar,3.0650449137461285e-08,6.4294277170529105e-09
monkeyT_session-y070424007-15_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-8,0,ar,2.6704362263152426e-08,5.713471738860895e-09
monkeyT_session-y070424007-15_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-8,1,ar,7.303040128675076e-08,1.3151765998642086e-08
monkeyT_session-y070424007-15_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-8,2,ar,1.4513725825934364e-08,2.8068061936011522e-09
monkeyT_session-y070424007-15_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-8,3,ar,6.162599596707015e-08,1.3605914913781437e-08
monkeyT_session-y070424007-15_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070424007-15_lfp-8,4,ar,5.5084167651742264e-08,1.035938174265759e-08
monkeyT_session-y070424007-15_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-6,0,ar,3.752766247256713e-08,7.0440550407812915e-09
monkeyT_session-y070425001-6_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-6,1,ar,4.087088086219583e-08,7.118049813313426e-09
monkeyT_session-y070425001-6_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-6,2,ar,9.327166173835272e-08,1.8624589464280226e-08
monkeyT_session-y070425001-6_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-6,3,ar,1.1572591504191172e-07,1.9488777432237642e-08
monkeyT_session-y070425001-6_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-6,4,ar,1.9980842849568522e-08,3.4429567822649553e-09
monkeyT_session-y070425001-6_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-8,0,ar,2.5296862835109523e-08,4.636466272409149e-09
monkeyT_session-y070425001-6_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-8,1,ar,1.1596357761306693e-08,1.9957704515318787e-09
monkeyT_session-y070425001-6_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-8,2,ar,7.066793466186218e-08,1.2384654991707245e-08
monkeyT_session-y070425001-6_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-8,3,ar,5.743078877114044e-08,1.2991187247281428e-08
monkeyT_session-y070425001-6_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070425001-6_lfp-8,4,ar,5.689185991704154e-08,1.1449915457169509e-08
monkeyT_session-y070425001-6_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-5,0,ar,5.267575536914773e-08,7.123854246813305e-09
monkeyT_session-y070425007-12_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-5,1,ar,3.929413620938453e-08,7.158532481669273e-09
monkeyT_session-y070425007-12_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-5,2,ar,1.519197244436235e-08,2.571999001828938e-09
monkeyT_session-y070425007-12_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-5,3,ar,1.0773673976604073e-08,2.0568620925340635e-09
monkeyT_session-y070425007-12_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-5,4,ar,1.480522341529289e-08,2.2125918024602898e-09
monkeyT_session-y070425007-12_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-6,0,ar,4.558567053231186e-08,9.097392071359559e-09
monkeyT_session-y070425007-12_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-6,1,ar,3.334163192812798e-08,6.302468427948768e-09
monkeyT_session-y070425007-12_lfp-6,1,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-6,2,ar,8.013181719448807e-08,1.59718598575848e-08
monkeyT_session-y070425007-12_lfp-6,2,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-6,3,ar,1.24819807072055e-07,2.1701681466552046e-08
monkeyT_session-y070425007-12_lfp-6,3,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-6,4,ar,4.923075203793273e-08,9.150384982465268e-09
monkeyT_session-y070425007-12_lfp-6,4,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-7,0,ar,2.2562627089578458e-08,3.5976448711133077e-09
monkeyT_session-y070425007-12_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-7,1,ar,4.283726225807029e-08,8.500872813901474e-09
monkeyT_session-y070425007-12_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-7,2,ar,4.1759174182606426e-08,8.042779074784093e-09
monkeyT_session-y070425007-12_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-7,3,ar,5.1640248177543986e-08,8.274455458504756e-09
monkeyT_session-y070425007-12_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-7,4,ar,1.3205093776151415e-08,2.573071961932991e-09
monkeyT_session-y070425007-12_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-8,0,ar,8.011871515788832e-08,1.4118293354529824e-08
monkeyT_session-y070425007-12_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-8,1,ar,6.672045736857762e-08,1.1749178574107138e-08
monkeyT_session-y070425007-12_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-8,2,ar,4.8175795327618995e-08,9.280892879095853e-09
monkeyT_session-y070425007-12_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-8,3,ar,8.714630212575646e-08,1.4650163606223095e-08
monkeyT_session-y070425007-12_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070425007-12_lfp-8,4,ar,5.077186918762619e-08,1.0272994125101607e-08
monkeyT_session-y070425007-12_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070426001-5_lfp-5,0,ar,5.237473537966818e-08,1.2326826824473011e-08
monkeyT_session-y070426001-5_lfp-5,0,embedding,0.0,0.0
monkeyT_session-y070426001-5_lfp-5,1,ar,1.486294200253222e-07,3.0819066337433025e-08
monkeyT_session-y070426001-5_lfp-5,1,embedding,0.0,0.0
monkeyT_session-y070426001-5_lfp-5,2,ar,3.328075190783754e-08,7.075160718921788e-09
monkeyT_session-y070426001-5_lfp-5,2,embedding,0.0,0.0
monkeyT_session-y070426001-5_lfp-5,3,ar,8.399602665300665e-08,2.0417813032708982e-08
monkeyT_session-y070426001-5_lfp-5,3,embedding,0.0,0.0
monkeyT_session-y070426001-5_lfp-5,4,ar,4.89821366930418e-08,9.982112106208964e-09
monkeyT_session-y070426001-5_lfp-5,4,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-7,0,ar,5.867507583582699e-08,1.2030045913217487e-08
monkeyT_session-y070426006-13_lfp-7,0,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-7,1,ar,3.542772485066407e-08,6.543997793625295e-09
monkeyT_session-y070426006-13_lfp-7,1,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-7,2,ar,4.372353351662808e-08,8.503092575811143e-09
monkeyT_session-y070426006-13_lfp-7,2,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-7,3,ar,3.960262925917484e-08,9.247161563415223e-09
monkeyT_session-y070426006-13_lfp-7,3,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-7,4,ar,6.75074821836338e-08,9.982862423632269e-09
monkeyT_session-y070426006-13_lfp-7,4,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-8,0,ar,2.4278631482305656e-08,6.119040899411396e-09
monkeyT_session-y070426006-13_lfp-8,0,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-8,1,ar,2.350532202639302e-08,4.349692025417533e-09
monkeyT_session-y070426006-13_lfp-8,1,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-8,2,ar,1.0344321527025295e-07,2.2743640933712574e-08
monkeyT_session-y070426006-13_lfp-8,2,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-8,3,ar,5.4399152176029704e-08,1.2277661099478868e-08
monkeyT_session-y070426006-13_lfp-8,3,embedding,0.0,0.0
monkeyT_session-y070426006-13_lfp-8,4,ar,1.6150392328074907e-08,3.1303900670170846e-09
monkeyT_session-y070426006-13_lfp-8,4,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-6,0,ar,1.6805598401358358e-07,3.1026704255378265e-08
monkeyT_session-y070502002-7_lfp-6,0,embedding,0.0,0.0
monkeyT_session-y070502002-7_lfp-6,1,ar,1.24604672920893e-08,2.619674955985291e-09
monkeyT_session-y070502002-7_lfp-6,1,embedding,0.0,0.0
